Any,Indicador,Nom_Equipament,Valor,Notes_Dades,Notes_Equipament,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Titularitat,Tipus_Us,Tipus_Equipament,Ambit,Latitud,Longitud
2022,Nombre_Visites_Escolars,"Biblioteca Montbau - Albert Pérez Baró",13,,,07,Horta-Guinardó,40,Montbau,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.429553532,2.142195427
2022,Nombre_Visites_Escolars,"Biblioteca Les Corts - Miquel Llongueras",30,,,04,"Les Corts",20,"la Maternitat i Sant Ramon","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377777960,2.121760828
2022,Nombre_Visites_Escolars,"Biblioteca Montserrat Abelló",80,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.383722,2.1352722
2022,Nombre_Visites_Escolars,"Biblioteca Canyelles",24,,,08,"Nou Barris",49,Canyelles,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.443773486,2.164322669
2022,Nombre_Visites_Escolars,"Biblioteca Les Roquetes - Rafa Juncadella",80,,,08,"Nou Barris",50,"les Roquetes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.445371792,2.177103706
2022,Nombre_Visites_Escolars,"Biblioteca Nou Barris",104,,,08,"Nou Barris",48,"la Guineueta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.436813681,2.171212448
2022,Nombre_Visites_Escolars,"Biblioteca Vilapicina i la Torre Llobeta",27,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.426885098,2.176452383
2022,Nombre_Visites_Escolars,"Biblioteca Zona Nord",164,,,08,"Nou Barris",54,"Torre Baró","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.461237425,2.179875786
2022,Nombre_Visites_Escolars,"Biblioteca Bon Pastor",163,,,09,"Sant Andreu",59,"el Bon Pastor","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.435164144,2.204659876
2022,Nombre_Visites_Escolars,"Biblioteca Ignasi Iglésias - Can Fabra",165,,,09,"Sant Andreu",60,"Sant Andreu","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.434481450,2.190871493
2022,Nombre_Visites_Escolars,"Biblioteca La Sagrera - Marina Clotet",97,,,09,"Sant Andreu",61,"la Sagrera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.425875519,2.193764263
2022,Nombre_Visites_Escolars,"Biblioteca Trinitat Vella - José Barbero",44,,,09,"Sant Andreu",57,"la Trinitat Vella","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.449283144,2.190748711
2022,Nombre_Visites_Escolars,"Biblioteca Camp de l'Arpa - Caterina Albert",102,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415766234,2.182280785
2022,Nombre_Visites_Escolars,"Biblioteca El Clot - Josep Benet",65,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4019532,2.188806
2022,Nombre_Visites_Escolars,"Biblioteca Gabriel García Márquez",50,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,"Sant Martí",72,"Sant Martí de Provençals","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.417120,2.200328
2022,Nombre_Visites_Escolars,"Biblioteca Poblenou - Manuel Arranz",51,,,10,"Sant Martí",68,"el Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401373426,2.204525705
2022,Nombre_Visites_Escolars,"Biblioteca Ramon d'Alòs-Moner",28,,,10,"Sant Martí",70,"el Besòs i el Maresme","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.416309274,2.211483280
2022,Nombre_Visites_Escolars,"Biblioteca Xavier Benguerel",69,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.392407385,2.197710107
2022,Nombre_Visites_Escolars,"Biblioteca Francesc Candel",90,,,03,Sants-Montjuïc,13,"la Marina de Port","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.361777512,2.136276613
2022,Nombre_Visites_Escolars,"Biblioteca Poble Sec - Francesc Boix",26,,,03,Sants-Montjuïc,11,"el Poble Sec","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.373921824,2.164025015
2022,Nombre_Visites_Escolars,"Biblioteca Vapor Vell",50,,,03,Sants-Montjuïc,18,Sants,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.376897256,2.134733614
2022,Nombre_Visites_Escolars,"Biblioteca Clarà",24,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.399909399,2.129455802
2022,Nombre_Visites_Escolars,"Biblioteca Collserola - Josep Miracle",20,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415359022,2.102528700
2022,Nombre_Visites_Escolars,"Biblioteca Sant Gervasi - Joan Maragall",33,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4059495,2.136064
2022,Prestecs_presencials,"Biblioteca Barceloneta - La Fraternitat",28262,,,01,"Ciutat Vella",03,"la Barceloneta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.379201005,2.188854072
2022,Prestecs_presencials,"Biblioteca Francesca Bonnemaison",86358,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.386936575,2.175789976
2022,Prestecs_presencials,"Biblioteca Gòtic - Andreu Nin",40358,,,01,"Ciutat Vella",02,"el Barri Gòtic","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378730324,2.175978504
2022,Prestecs_presencials,"Biblioteca Sant Pau - Santa Creu",57918,,,01,"Ciutat Vella",01,"el Raval","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.381057326,2.169793857
2022,Prestecs_presencials,"Biblioteca Esquerra de l'Eixample - Agustí Centelles",181187,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.3864488,2.1527896
2022,Prestecs_presencials,"Biblioteca Fort Pienc",80554,,,02,Eixample,05,"el Fort Pienc","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.395555185,2.182447586
2022,Prestecs_presencials,"Biblioteca Joan Miró",77123,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378816801,2.149230361
2022,Prestecs_presencials,"Biblioteca Sagrada Família - J. M. Ainaud de Lasarte",64543,,,02,Eixample,06,"la Sagrada Família","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4055771,2.176118
2022,Prestecs_presencials,"Biblioteca Sant Antoni - Joan Oliver",81045,,,02,Eixample,10,"Sant Antoni","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377384776,2.162778079
2022,Prestecs_presencials,"Biblioteca Sofia Barat",33319,,,02,Eixample,07,"la Dreta de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.394674294,2.171504480
2022,Prestecs_presencials,"Biblioteca Jaume Fuster",239305,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.407459888,2.149757498
2022,Prestecs_presencials,"Biblioteca Vallcarca i els Penitents - M. Antonieta Cot",34981,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.420008234,2.139657303
2022,Prestecs_presencials,"Biblioteca Vila de Gràcia",92610,,,06,Gràcia,31,"la Vila de Gràcia","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401467067,2.158213802
2022,Prestecs_presencials,"Biblioteca El Carmel - Juan Marsé",73779,,,07,Horta-Guinardó,37,"el Carmel","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.421104560,2.155286623
2022,Prestecs_presencials,"Biblioteca Guinardó - Mercè Rodoreda",133934,,,07,Horta-Guinardó,33,"el Baix Guinardó","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.414313258,2.165318095
2022,Prestecs_presencials,"Biblioteca Horta - Can Mariner",82441,,,07,Horta-Guinardó,43,Horta,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.431105502,2.160733590
2022,Prestecs_presencials,"Biblioteca Montbau - Albert Pérez Baró",29058,,,07,Horta-Guinardó,40,Montbau,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.429553532,2.142195427
2022,Prestecs_presencials,"Biblioteca Les Corts - Miquel Llongueras",52436,,,04,"Les Corts",20,"la Maternitat i Sant Ramon","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377777960,2.121760828
2022,Prestecs_presencials,"Biblioteca Montserrat Abelló",145166,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.383722,2.1352722
2022,Prestecs_presencials,"Biblioteca Canyelles",13565,,,08,"Nou Barris",49,Canyelles,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.443773486,2.164322669
2022,Prestecs_presencials,"Biblioteca Les Roquetes - Rafa Juncadella",31660,,,08,"Nou Barris",50,"les Roquetes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.445371792,2.177103706
2022,Prestecs_presencials,"Biblioteca Nou Barris",104552,,,08,"Nou Barris",48,"la Guineueta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.436813681,2.171212448
2022,Prestecs_presencials,"Biblioteca Vilapicina i la Torre Llobeta",90863,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.426885098,2.176452383
2022,Prestecs_presencials,"Biblioteca Zona Nord",26489,,,08,"Nou Barris",54,"Torre Baró","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.461237425,2.179875786
2022,Prestecs_presencials,"Biblioteca Bon Pastor",33500,,,09,"Sant Andreu",59,"el Bon Pastor","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.435164144,2.204659876
2022,Prestecs_presencials,"Biblioteca Ignasi Iglésias - Can Fabra",240735,,,09,"Sant Andreu",60,"Sant Andreu","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.434481450,2.190871493
2022,Prestecs_presencials,"Biblioteca La Sagrera - Marina Clotet",65921,,,09,"Sant Andreu",61,"la Sagrera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.425875519,2.193764263
2022,Prestecs_presencials,"Biblioteca Trinitat Vella - José Barbero",19735,,,09,"Sant Andreu",57,"la Trinitat Vella","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.449283144,2.190748711
2022,Prestecs_presencials,"Biblioteca Camp de l'Arpa - Caterina Albert",124184,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415766234,2.182280785
2022,Prestecs_presencials,"Biblioteca El Clot - Josep Benet",95728,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4019532,2.188806
2022,Prestecs_presencials,"Biblioteca Gabriel García Márquez",72711,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,"Sant Martí",72,"Sant Martí de Provençals","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.417120,2.200328
2022,Prestecs_presencials,"Biblioteca Poblenou - Manuel Arranz",104311,,,10,"Sant Martí",68,"el Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401373426,2.204525705
2022,Prestecs_presencials,"Biblioteca Ramon d'Alòs-Moner",22990,,,10,"Sant Martí",70,"el Besòs i el Maresme","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.416309274,2.211483280
2022,Prestecs_presencials,"Biblioteca Xavier Benguerel",88971,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.392407385,2.197710107
2022,Prestecs_presencials,"Biblioteca Francesc Candel",66175,,,03,Sants-Montjuïc,13,"la Marina de Port","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.361777512,2.136276613
2022,Prestecs_presencials,"Biblioteca Poble Sec - Francesc Boix",42816,,,03,Sants-Montjuïc,11,"el Poble Sec","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.373921824,2.164025015
2022,Prestecs_presencials,"Biblioteca Vapor Vell",164902,,,03,Sants-Montjuïc,18,Sants,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.376897256,2.134733614
2022,Prestecs_presencials,"Biblioteca Clarà",44742,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.399909399,2.129455802
2022,Prestecs_presencials,"Biblioteca Collserola - Josep Miracle",15673,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415359022,2.102528700
2022,Prestecs_presencials,"Biblioteca Sant Gervasi - Joan Maragall",98660,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4059495,2.136064
2022,Prestecs_virtuals,"Biblioteca Barceloneta - La Fraternitat",2061,,,01,"Ciutat Vella",03,"la Barceloneta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.379201005,2.188854072
2022,Prestecs_virtuals,"Biblioteca Francesca Bonnemaison",10250,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.386936575,2.175789976
2022,Prestecs_virtuals,"Biblioteca Gòtic - Andreu Nin",2111,,,01,"Ciutat Vella",02,"el Barri Gòtic","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378730324,2.175978504
2022,Prestecs_virtuals,"Biblioteca Sant Pau - Santa Creu",16057,,,01,"Ciutat Vella",01,"el Raval","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.381057326,2.169793857
2022,Prestecs_virtuals,"Biblioteca Esquerra de l'Eixample - Agustí Centelles",15019,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.3864488,2.1527896
2022,Prestecs_virtuals,"Biblioteca Fort Pienc",9476,,,02,Eixample,05,"el Fort Pienc","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.395555185,2.182447586
2022,Prestecs_virtuals,"Biblioteca Joan Miró",18623,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378816801,2.149230361
2022,Prestecs_virtuals,"Biblioteca Sagrada Família - J. M. Ainaud de Lasarte",16379,,,02,Eixample,06,"la Sagrada Família","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4055771,2.176118
2022,Prestecs_virtuals,"Biblioteca Sant Antoni - Joan Oliver",7590,,,02,Eixample,10,"Sant Antoni","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377384776,2.162778079
2022,Prestecs_virtuals,"Biblioteca Sofia Barat",11295,,,02,Eixample,07,"la Dreta de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.394674294,2.171504480
2022,Prestecs_virtuals,"Biblioteca Jaume Fuster",30085,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.407459888,2.149757498
2022,Prestecs_virtuals,"Biblioteca Vallcarca i els Penitents - M. Antonieta Cot",1049,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.420008234,2.139657303
2022,Prestecs_virtuals,"Biblioteca Vila de Gràcia",26332,,,06,Gràcia,31,"la Vila de Gràcia","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401467067,2.158213802
2022,Prestecs_virtuals,"Biblioteca El Carmel - Juan Marsé",3239,,,07,Horta-Guinardó,37,"el Carmel","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.421104560,2.155286623
2022,Prestecs_virtuals,"Biblioteca Guinardó - Mercè Rodoreda",21319,,,07,Horta-Guinardó,33,"el Baix Guinardó","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.414313258,2.165318095
2022,Prestecs_virtuals,"Biblioteca Horta - Can Mariner",6551,,,07,Horta-Guinardó,43,Horta,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.431105502,2.160733590
2022,Prestecs_virtuals,"Biblioteca Montbau - Albert Pérez Baró",2911,,,07,Horta-Guinardó,40,Montbau,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.429553532,2.142195427
2022,Prestecs_virtuals,"Biblioteca Les Corts - Miquel Llongueras",8264,,,04,"Les Corts",20,"la Maternitat i Sant Ramon","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377777960,2.121760828
2022,Prestecs_virtuals,"Biblioteca Montserrat Abelló",18243,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.383722,2.1352722
2022,Prestecs_virtuals,"Biblioteca Canyelles",322,,,08,"Nou Barris",49,Canyelles,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.443773486,2.164322669
2022,Prestecs_virtuals,"Biblioteca Les Roquetes - Rafa Juncadella",1314,,,08,"Nou Barris",50,"les Roquetes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.445371792,2.177103706
2022,Prestecs_virtuals,"Biblioteca Nou Barris",9995,,,08,"Nou Barris",48,"la Guineueta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.436813681,2.171212448
2022,Prestecs_virtuals,"Biblioteca Vilapicina i la Torre Llobeta",4122,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.426885098,2.176452383
2022,Prestecs_virtuals,"Biblioteca Zona Nord",472,,,08,"Nou Barris",54,"Torre Baró","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.461237425,2.179875786
2022,Prestecs_virtuals,"Biblioteca Bon Pastor",488,,,09,"Sant Andreu",59,"el Bon Pastor","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.435164144,2.204659876
2022,Prestecs_virtuals,"Biblioteca Ignasi Iglésias - Can Fabra",16075,,,09,"Sant Andreu",60,"Sant Andreu","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.434481450,2.190871493
2022,Prestecs_virtuals,"Biblioteca La Sagrera - Marina Clotet",1292,,,09,"Sant Andreu",61,"la Sagrera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.425875519,2.193764263
2022,Prestecs_virtuals,"Biblioteca Trinitat Vella - José Barbero",256,,,09,"Sant Andreu",57,"la Trinitat Vella","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.449283144,2.190748711
2022,Prestecs_virtuals,"Biblioteca Camp de l'Arpa - Caterina Albert",11577,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415766234,2.182280785
2022,Prestecs_virtuals,"Biblioteca El Clot - Josep Benet",4601,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4019532,2.188806
2022,Prestecs_virtuals,"Biblioteca Gabriel García Márquez",6577,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,"Sant Martí",72,"Sant Martí de Provençals","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.417120,2.200328
2022,Prestecs_virtuals,"Biblioteca Poblenou - Manuel Arranz",8977,,,10,"Sant Martí",68,"el Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401373426,2.204525705
2022,Prestecs_virtuals,"Biblioteca Ramon d'Alòs-Moner",2117,,,10,"Sant Martí",70,"el Besòs i el Maresme","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.416309274,2.211483280
2022,Prestecs_virtuals,"Biblioteca Xavier Benguerel",10290,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.392407385,2.197710107
2022,Prestecs_virtuals,"Biblioteca Francesc Candel",4486,,,03,Sants-Montjuïc,13,"la Marina de Port","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.361777512,2.136276613
2022,Prestecs_virtuals,"Biblioteca Poble Sec - Francesc Boix",5702,,,03,Sants-Montjuïc,11,"el Poble Sec","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.373921824,2.164025015
2022,Prestecs_virtuals,"Biblioteca Vapor Vell",21654,,,03,Sants-Montjuïc,18,Sants,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.376897256,2.134733614
2022,Prestecs_virtuals,"Biblioteca Clarà",8197,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.399909399,2.129455802
2022,Prestecs_virtuals,"Biblioteca Collserola - Josep Miracle",708,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415359022,2.102528700
2022,Prestecs_virtuals,"Biblioteca Sant Gervasi - Joan Maragall",6549,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4059495,2.136064
2022,Usos_Ordinadors,"Biblioteca Barceloneta - La Fraternitat",2531,,,01,"Ciutat Vella",03,"la Barceloneta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.379201005,2.188854072
2022,Usos_Ordinadors,"Biblioteca Francesca Bonnemaison",9364,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.386936575,2.175789976
2022,Usos_Ordinadors,"Biblioteca Gòtic - Andreu Nin",8096,,,01,"Ciutat Vella",02,"el Barri Gòtic","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378730324,2.175978504
2022,Usos_Ordinadors,"Biblioteca Sant Pau - Santa Creu",10369,,,01,"Ciutat Vella",01,"el Raval","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.381057326,2.169793857
2022,Usos_Ordinadors,"Biblioteca Esquerra de l'Eixample - Agustí Centelles",19981,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.3864488,2.1527896
2022,Usos_Ordinadors,"Biblioteca Fort Pienc",6615,,,02,Eixample,05,"el Fort Pienc","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.395555185,2.182447586
2022,Usos_Ordinadors,"Biblioteca Joan Miró",4427,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378816801,2.149230361
2022,Usos_Ordinadors,"Biblioteca Sagrada Família - J. M. Ainaud de Lasarte",6643,,,02,Eixample,06,"la Sagrada Família","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4055771,2.176118
2022,Usos_Ordinadors,"Biblioteca Sant Antoni - Joan Oliver",9006,,,02,Eixample,10,"Sant Antoni","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377384776,2.162778079
2022,Usos_Ordinadors,"Biblioteca Sofia Barat",1310,,,02,Eixample,07,"la Dreta de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.394674294,2.171504480
