,Name,Street ID,Road Name,Street Number,Neighborhood ID,Neighborhood Name,District ID,District Name,ZipCode,Service Type,geo_epgs_25831_x,geo_epgs_25831_y,Latitude,Longitude
830,Farmàcia Barrachina Canovas,69109,Carrer de Cartellà,150.0,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031.0,Pharmacy,430387.192,4586758.608,41.429376355154055,2.166850027638937
831,Farmàcia Losa Gaspa,140407,C Garcilaso,213.0,62,el Congrés i els Indians,9,Sant Andreu,8027.0,Pharmacy,431453.94441730704,4586097.446926052,41.42351325595244,2.1796909784474114
832,Farmàcia Santigosa Bosch,350308,C València,621.0,65,el Clot,10,Sant Martí,8026.0,Pharmacy,432079.4266285629,4584690.723765173,41.41089647939038,2.187333521163872
833,Farmàcia Casanova - Quejigo,351901,Passeig de Valldaura,166.0,48,la Guineueta,8,Nou Barris,8042.0,Pharmacy,430453.3637827604,4587786.04926898,41.43863584530815,2.1675236845401424
834,Farmàcia Alonso Ramos,235208,Olzinelles,21.0,18,Sants,3,Sants-Montjuïc,8014.0,Pharmacy,427794.162129714,4580591.412871507,41.37360208493193,2.1365546748120683
835,Farmàcia Sesé Blancas,249304,C Pere IV,499.0,71,Provençals del Poblenou,10,Sant Martí,8020.0,Pharmacy,433875.1900479195,4585396.789237348,41.41740556530223,2.208740579759342
836,Farmàcia Griera Farrès,267816,Carrer dels Nou Barris,23.0,50,les Roquetes,8,Nou Barris,8042.0,Pharmacy,431302.0503353563,4588826.083312977,41.448076088115954,2.1775632152692426
837,Farmàcia Nadal Grau,321605,Carrer de Pau Alsina,57.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Pharmacy,430071.7881666927,4584505.719159971,41.40905804791202,2.1633360234445376
838,Farmàcia Galí,79102,Xiprer,16.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,431355.0365199604,4585399.063713201,41.41721471659339,2.1785867055259063
839,Farmàcia Buil Alcaraz,362001,Vilamarí,106.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Pharmacy,428746.6267145601,4581311.916040542,41.380176295543045,2.147858434678169
840,Farmàcia Rosa Martín,145400,C Gignàs,5.0,2,el Barri Gòtic,1,Ciutat Vella,8002.0,Pharmacy,431409.0968196756,4581352.868191527,41.38077651505397,2.179691927595948
841,Farmàcia Santander Martín,138303,Carrer de la Gasela,8.0,48,la Guineueta,8,Nou Barris,8042.0,Pharmacy,430616.966175534,4587881.69637088,41.43951145395768,2.1694708314727884
842,Farmàcia Teresa Valero Mendoza,242906,C Pallars,499.0,70,el Besòs i el Maresme,10,Sant Martí,8019.0,Pharmacy,434325.59975345776,4584989.958291215,41.41377828362334,2.214173929080907
843,Farmàcia Teixidó Casals,701334,Carrer de Fernando Pessoa,9.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,432582.7671003132,4587884.050745244,41.439700120317575,2.1929993360887283
844,Farmàcia Fullana Barceló,302000,Pg Sant Gervasi,24.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Pharmacy,427692.8672693331,4584525.794464022,41.40902837832472,2.134873820092688
845,Farmàcia González Vallet,343903,Trav Corts,332.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,428032.5934446664,4582303.989207874,41.38904796964453,2.139202166735523
846,Farmàcia Higueras Alvarez S.C.P,169409,G.V. Corts Catalanes,688.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Pharmacy,430924.9462423434,4582738.997566883,41.39321953816993,2.1737442909852764
847,Farmàcia Fors Iborra,197302,Carrer de la Marina,189.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,431409.273,4583503.688,41.40014832090344,2.179450473203796
848,Farmàcia Finestres Capdevila,320704,Av Sarrià,52.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,428194.8348165046,4582544.013900465,41.391224278717736,2.1411140627326004
849,Farmàcia Basora Caus,169409,G.V. Corts Catalanes,571.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429933.38406590495,4581840.796126979,41.38504396570611,2.1619886160995563
850,Farmàcia Miralles Colomina,41405,C Bertrand i Serra,16.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Pharmacy,427593.7093904696,4583791.309605298,41.40240426248423,2.1337754333022407
851,Farmàcia Ohngemach,275600,Avinguda dels Rasos de Peguera,129.0,55,Ciutat Meridiana,8,Nou Barris,8033.0,Pharmacy,430957.6814031413,4590156.939285859,41.46003301210714,2.1732887296058365
852,Farmàcia Pasquino,143904,Rda General Mitre,230.0,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006.0,Pharmacy,428807.3745244917,4584145.194411766,41.405699949952094,2.148251804905066
853,Farmàcia Hormigós *24 hores,282252,Rier Blanca,191.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Pharmacy,427388.730201198,4579995.018607418,41.36819411079342,2.1317784321096664
854,Farmàcia Serrano Pérez de la Blanca,302702,Pl Sant Gregori Taumaturg,8.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021.0,Pharmacy,427897.6056245575,4582920.719162076,41.3945905217546,2.137514341378979
855,Farmàcia Comas Castellà,309304,Pl Sant Pere,5.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003.0,Pharmacy,431398.4657304008,4582297.635969541,41.38928485747061,2.179457824264461
856,Farmàcia Larrinaga Casado,219100,C Montnegre,11.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,427945.5633320735,4582110.202080227,41.38729481336776,2.138184367779388
857,Farmàcia Mauri Martínez,294207,Salvà,33.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Pharmacy,430249.14126767765,4580532.276964342,41.373285981973936,2.165915351788725
858,Farmàcia Mauri Martínez,274800,Ramón y Cajal,24.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429670.43421879,4583770.416247319,41.40240043042474,2.1586199174172265
859,Farmàcia Xuriguera Hernández,275304,C Ramon Rocafull,95.0,37,el Carmel,7,Horta-Guinardó,8032.0,Pharmacy,429398.997399473,4585946.663973033,41.42197725738724,2.1551190096913517
860,Farmàcia Soler Sánchez,351606,Carrer de Vallcivera,6.0,55,Ciutat Meridiana,8,Nou Barris,8033.0,Pharmacy,431450.17260036815,4590291.215078932,41.46128460611442,2.179169975208759
861,Farmàcia Pardo Garcia,41201,Berruguete,56.0,41,la Vall d'Hebron,7,Horta-Guinardó,8035.0,Pharmacy,428967.7103074018,4587271.158976306,41.43386840494578,2.149802728490179
862,Farmàcia Xalabarder Anglí,346300,C Trinquet,8.0,23,Sarrià,5,Sarrià-Sant Gervasi,8034.0,Pharmacy,426544.9197358517,4583076.009356048,41.39586673718899,2.12131654475537
863,Farmàcia Estruch Rafa,30602,Badal,156.0,18,Sants,3,Sants-Montjuïc,8028.0,Pharmacy,427369.9062605212,4580568.209007134,41.37335492082792,2.131484714130835
864,Farmàcia Ros Antolinos,44902,Carrer de Bonaplata,28.0,23,Sarrià,5,Sarrià-Sant Gervasi,8034.0,Pharmacy,426714.441,4583103.885,41.39613326753859,2.123340788234405
865,Farmàcia Susanna Serra Simón,238308,C Pacífic,61.0,61,la Sagrera,9,Sant Andreu,8027.0,Pharmacy,432099.8560842908,4586405.4620545,41.42634229513849,2.187385437791733
866,Farmàcia Casellas Guillot,176801,C Roger de Llúria,123.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Pharmacy,430093.6562351889,4583153.31435421,41.39687931995201,2.1637538232331925
867,Farmàcia Carrillo Herranz,286504,C Roger de Flor,240.0,7,la Dreta de l'Eixample,2,Eixample,8025.0,Pharmacy,430551.483678597,4583675.455355557,41.40162173839479,2.169170080519722
868,Farmàcia Pifarré Torra,352904,Vallespir,45.0,18,Sants,3,Sants-Montjuïc,8014.0,Pharmacy,427830.8876312405,4581250.161449027,41.37953847992412,2.136915360720536
869,Farmàcia Giró Ribot,188607,C Mestre Nicolau,6.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021.0,Pharmacy,428300.2837457475,4582759.416821317,41.39317373654742,2.1423497372201274
870,Farmàcia Enrich Murt,74506,Rbla Catalunya,86.0,7,la Dreta de l'Eixample,2,Eixample,8008.0,Pharmacy,429903.7781762613,4582692.569809695,41.39271302461821,2.161535994990049
871,Farmàcia Sánchez-Martínez,56504,Camèlies,66.0,33,el Baix Guinardó,7,Horta-Guinardó,8024.0,Pharmacy,430112.8546651587,4585000.105348182,41.413514374165935,2.163770215087065
872,Farmàcia Hernández Abellán,31300,C Bailèn,174.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Pharmacy,430313.512000834,4583626.36078544,41.40115896983095,2.166329106152828
873,Farmàcia Diputació,100800,C Diputació,106.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Pharmacy,429379.7395326492,4581437.394948707,41.381362258723456,2.1554146151732128
874,Farmàcia Ortopèdia Centelles - Prats,346800,Rbla Poblenou,46.0,68,el Poblenou,10,Sant Martí,8005.0,Pharmacy,433357.3134561324,4583481.361813201,41.40011105707151,2.202755104123955
875,Farmàcia Cebrián Anaut,305201,Pg Sant Joan Bosco,57.0,23,Sarrià,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,426974.1625825341,4582994.026248771,41.39516744431248,2.126460540530265
876,Farmàcia Corral Serrano,363707,Carrer de Vila-real,3.0,53,la Trinitat Nova,8,Nou Barris,8033.0,Pharmacy,431916.1843196075,4589114.755626124,41.45072837494745,2.184882230355208
877,"Farmàcia Falcó Planas, Eva",5401,C Albareda,8.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Pharmacy,430945.8504829533,4580576.91367162,41.37374809324204,2.1742407205720378
878,Farmàcia Romera Guijarro,305100,Pg Sant Joan,87.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Pharmacy,430694.98136555735,4583281.406228493,41.39808505157131,2.170931715056456
879,Farmàcia Falgà,116209,Carrer d'Estadella,27.0,59,el Bon Pastor,9,Sant Andreu,8030.0,Pharmacy,433383.0794317591,4587392.896688295,41.435343252127446,2.20263252000858
880,Farmàcia Sanromán García,118747,Pla de Montbau,7.0,40,Montbau,7,Horta-Guinardó,8035.0,Pharmacy,428419.7176783388,4587023.34527523,41.43158780274646,2.143273763203612
881,Farmàcia Boixeda Batllori,40800,Bernat Bransi,38.0,37,el Carmel,7,Horta-Guinardó,8032.0,Pharmacy,429262.6886658403,4586218.187298292,41.42441076702988,2.153456213946876
882,Farmàcia Martí Mas,18505,Aragó,395.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,430986.2995021407,4583440.855732765,41.39954621730243,2.174398114543536
883,Farmàcia Villanueva Puig,292303,C Sagrat Cor,8.0,23,Sarrià,5,Sarrià-Sant Gervasi,8034.0,Pharmacy,426420.8008357696,4583561.684591694,41.40022964822191,2.119772958597001
884,Farmàcia Iñarra,244901,C Parcerisa,17.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Pharmacy,427616.43899124506,4579972.393877177,41.36801084672034,2.1345035753289183
885,Farmàcia Vives Pal,223606,Muntaner,147.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036.0,Pharmacy,429280.9842786549,4582456.128986852,41.39052896539013,2.1541147570468957
886,Farmàcia Esteban Boter,223606,Muntaner,184.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036.0,Pharmacy,429106.13793154206,4582676.830796951,41.39250135405764,2.1519977690664587
887,Farmàcia Turró Valls,223606,C Muntaner,322.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021.0,Pharmacy,428564.344081223,4583222.414360555,41.397367275146806,2.145453391093227
888,Farmàcia Arqué Garrofer,223606,C Muntaner,393.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021.0,Pharmacy,428270.521879472,4583489.003698004,41.39974218329188,2.141907347352841
889,Farmàcia Pérez Alfonso,161101,C Independència,230.0,65,el Clot,10,Sant Martí,8026.0,Pharmacy,431969.2848098301,4584139.14612153,41.40591927690171,2.1860778144293738
890,Farmàcia Capdevila Arus,81603,C Clot,184.0,65,el Clot,10,Sant Martí,8026.0,Pharmacy,432317.1052848765,4584865.594107826,41.412491532569625,2.190157500659524
891,Farmàcia Sanz Costa,84102,Collblanc,66.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,426223.0013492561,4580863.241878632,41.37590783801475,2.117735592736456
892,Farmàcia Torrents Lorca,109906,Energia,9.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,427749.6349397605,4578836.328000446,41.357790672456986,2.1362313614244632
893,Farmàcia Pascual Ferrer,206403,Gran de Gràcia,58.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429455.1463775934,4583449.869328911,41.39949452130059,2.1560819654472345
894,Farmàcia Salud Morella,206403,C Gran de Gràcia,115.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429234.75247173576,4583674.748089496,41.40150055354561,2.1534194142124163
895,Farmàcia Guerra Mercadal,206403,Gran de Gràcia,166.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429184.97293287376,4583781.703035937,41.40245947336236,2.152811441137921
896,Farmàcia Tello Muñoz,206403,Gran de Gràcia,167.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429137.278381863,4583850.004359817,41.40307043499698,2.152232916368493
897,Farmàcia Bosch Amargós,361406,Viladomat,295.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8029.0,Pharmacy,428547.9704475774,4582246.3798793,41.38857505055576,2.1453726950851104
898,Farmàcia Najar Marton,12203,Alt de Pedrell,58.0,36,la Font d'en Fargues,7,Horta-Guinardó,8032.0,Pharmacy,430572.0569190085,4586389.224902686,41.42606546281091,2.1691047503271887
899,Farmàcia Saz Carazo,361508,Carrer de Viladrosa,51.0,51,Verdun,8,Nou Barris,8042.0,Pharmacy,431147.2399475703,4588285.6235448895,41.44319511596678,2.175771650529186
900,Farmàcia Viladot Gamissans,13909,C Amigó,30.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8021.0,Pharmacy,428530.8964622892,4582958.473928209,41.39498709388658,2.145084469874852
901,Farmàcia Rodríguez Alsina,349706,Comte d'Urgell,95.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429419.56608356506,4581732.340078512,41.38402222363115,2.1558565173012
902,Farmàcia Gallart Martí,296600,C Sant Antoni Abat,44.0,1,el Raval,1,Ciutat Vella,8001.0,Pharmacy,430101.15057404607,4581171.636692533,41.37903165599597,2.1640721220611336
903,Farmàcia Mare Vives,207202,Mejía Lequerica,46.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,426957.3830213733,4581723.618640616,41.3837238945064,2.1264130359074507
904,Farmàcia Arbestain Ribas,208001,Torrent de l'Olla,179.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429255.3181835151,4584095.3539918,41.405290601428405,2.153616263147553
905,Farmàcia Aranda Guerra,317700,C Santa Matilde,8.0,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031.0,Pharmacy,430739.4772369362,4586665.397245773,41.428567295315965,2.1710765526507245
906,Farmàcia Diego Esparcia,197302,Marina,20.0,67,la Vila Olímpica del Poblenou,10,Sant Martí,8005.0,Pharmacy,432747.5016218562,4582277.834433763,41.38922043587517,2.195594284596053
907,Farmàcia San Martín Peláez,50100,C Brussel.les,43.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,430589.3199443121,4585453.623025116,41.417640336083885,2.169418713776026
908,Farmàcia Cabezas Andreu,206505,C Major de Sarrià,94.0,23,Sarrià,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,426621.0449165261,4583441.019812125,41.399161174154784,2.1221828306883546
909,Farmàcia De León González,184402,C Llança,35.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Pharmacy,428613.05703142233,4581226.121849747,41.37939173852054,2.1462713086971155
910,Farmàcia Casals C.B.,28000,Via Augusta,276.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Pharmacy,427348.02288330905,4583300.619338573,41.39796266113975,2.130895399175184
911,Farmàcia Prat Calvet,185303,Ptge Llívia,47.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,431233.208639581,4585709.48566257,41.42000016239159,2.177093750869246
912,Farmàcia Chacón Pereletegui,161407,C Indústria,128.0,6,la Sagrada Família,2,Eixample,8025.0,Pharmacy,430858.0555509796,4584400.96034311,41.40818253995173,2.1727544311060245
913,Farmàcia Bea Cahue,365000,Violant Hongria Rna Aragó,53.0,17,Sants - Badal,3,Sants-Montjuïc,8028.0,Pharmacy,427156.52721637423,4581118.785586692,41.37829446237473,2.128867232064168
914,Farmàcia Feriche Bartra,23403,C Aribau,20.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429913.4022203639,4582031.800258935,41.38676253580899,2.161727557477332
915,Farmàcia Gorina Torrents,206403,Gran de Gràcia,16.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429563.42435184633,4583324.1065781815,41.39837131436415,2.1573917758927053
916,Farmàcia García Esteve,225500,C Nàpols,271.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025.0,Pharmacy,430573.4314399628,4583798.562159392,41.40273241497113,2.1694185016231904
917,Farmàcia López Díaz,279600,Av República Argentina,14.0,28,Vallcarca i els Penitents,6,Gràcia,8023.0,Pharmacy,428815.6173992375,4584358.823330304,41.40762475090921,2.148325285362778
918,Farmàcia Adriana Guerrero Agustí,157909,C Hospital,70.0,1,el Raval,1,Ciutat Vella,8001.0,Pharmacy,430539.3002880129,4581296.71356202,41.38019612782212,2.169297136080839
919,Farmàcia Gironella Ferrer,158107,Av Vallcarca,32.0,28,Vallcarca i els Penitents,6,Gràcia,8023.0,Pharmacy,428848.1060494177,4584520.783757877,41.40908634040208,2.148694907149148
920,Farmàcia Bozal de Febrer,90502,Còrsega,507.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025.0,Pharmacy,430571.67841770814,4583989.006301705,41.404447528697936,2.1693756876385897
921,Farmàcia Bravo Anaya,224405,C Murtra,8.0,38,la Teixonera,7,Horta-Guinardó,8032.0,Pharmacy,429050.29173485714,4586184.782579368,41.42409117482444,2.150918555722928
922,Farmàcia Preciado Iglesias,268003,Provença,39.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8029.0,Pharmacy,428667.0374014473,4581721.93102215,41.38386210038942,2.1468584360461707
923,Farmàcia Grau Gasulla,169409,G.V. Corts Catalanes,763.0,5,el Fort Pienc,2,Eixample,8013.0,Pharmacy,431804.3595066678,4583671.858645591,41.40169658919122,2.184157480088261
924,Farmàcia Guix Giné,32700,C Balmes,303.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006.0,Pharmacy,428578.35683029576,4583763.190088926,41.402239074888186,2.1455572049013467
925,Farmàcia Galindo Planas,169409,G.V. Corts Catalanes,1113.0,73,la Verneda i la Pau,10,Sant Martí,8020.0,Pharmacy,433553.056163766,4585459.208565761,41.41794118543742,2.2048793757274536
926,Farmàcia Lanzo,65607,C Carders,44.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003.0,Pharmacy,431487.8249059994,4582080.767103811,41.38733919955308,2.180551071078738
927,Farmàcia Fernández,70709,Carrer d'Enric Casanovas,94.0,52,la Prosperitat,8,Nou Barris,8016.0,Pharmacy,431575.37382352224,4588139.214057701,41.44191306444247,2.180912869704042
928,Farmàcia Boada Lloro,333900,Tenor Masini,52.0,18,Sants,3,Sants-Montjuïc,8028.0,Pharmacy,427403.6978314614,4581033.6264710985,41.37754980500498,2.131833011634209
929,Farmàcia Trigo Diaz,268003,Provença,506.0,6,la Sagrada Família,2,Eixample,8025.0,Pharmacy,431264.49763670936,4584235.687037591,41.406728835912105,2.1776355776470915
930,Farmàcia Costa Serena,180900,Loreto,20.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,428288.9849425015,4582351.433799422,41.38949818378854,2.1422629030170337
931,Farmàcia Elena L.Timohe Tumac,180900,Loreto,48.0,19,les Corts,4,Les Corts,8029.0,Pharmacy,428327.4185205735,4582578.51459199,41.39154683884816,2.142695688275318
932,Farmàcia Urgelles Fabregas,23403,Aribau,36.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429858.89473858185,4582087.57670336,41.38726014462054,2.1610692286381745
933,Farmàcia Torres *24 hores,23403,Aribau,62.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Pharmacy,429704.21920904913,4582245.748127838,41.38867123868821,2.159201050653137
934,Farmàcia Pagano Rosón,172709,C Juan de Mena,1.0,41,la Vall d'Hebron,7,Horta-Guinardó,8035.0,Pharmacy,428786.9761365092,4586916.1153975,41.43065467714507,2.147681551314625
935,Farmàcia Roca de Haro,338903,C Torns,31.0,17,Sants - Badal,3,Sants-Montjuïc,8028.0,Pharmacy,426747.2292729104,4580765.846943388,41.37507853126482,2.1240156521357325
936,Farmàcia Costa Claver,343903,Trav Corts,173.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028.0,Pharmacy,427050.73215072096,4581553.756318501,41.38220248380863,2.127549813584306
937,Farmàcia Carrera Rodríguez,356803,Verdi,132.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Pharmacy,429266.796030925,4584290.874087553,41.40705258605185,2.153730718279106
938,Farmàcia Garcia Castell,325402,Segle XX,61.0,35,el Guinardó,7,Horta-Guinardó,8032.0,Pharmacy,431040.68342134473,4586137.190454735,41.42383584538791,2.1747413319225144
939,Farmàcia Casalà-Parés,229908,C Mare de Déu del Coll,25.0,28,Vallcarca i els Penitents,6,Gràcia,8023.0,Pharmacy,428924.6943092118,4584503.221945221,41.40893494405217,2.149613222033424
940,Farmàcia Bargalló Ferrer,123408,Pl Lesseps,11.0,31,la Vila de Gràcia,6,Gràcia,8023.0,Pharmacy,429038.540247356,4584294.73200212,41.40706721555704,2.1509996454056117
941,Farmàcia Brillas Trilla,153205,Rbla Guipúscoa,50.0,72,Sant Martí de Provençals,10,Sant Martí,8020.0,Pharmacy,432824.4412990801,4585158.239355857,41.41516986580125,2.196194831406176
942,Farmàcia Santos,301109,Plaça de les Palmeres,9.0,60,Sant Andreu,9,Sant Andreu,8030.0,Pharmacy,431969.3732061565,4587122.277043594,41.43278735965028,2.1857433283978347
943,Farmàcia Lasmarias Palos,74801,Av Catedral,1.0,2,el Barri Gòtic,1,Ciutat Vella,8002.0,Pharmacy,431045.4382681402,4581778.666961925,41.38458047450784,2.1752947552410444
944,Farmàcia Berge Sahli,230601,Mare de Déu de Port,255.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,428303.6845238456,4578953.58497315,41.35889628858374,2.142840572558758
945,Farmàcia Prats - Blanc,351708,Carrer de Pablo Iglesias,48.0,52,la Prosperitat,8,Nou Barris,8016.0,Pharmacy,431662.49693766446,4588339.033129136,41.44372018001848,2.1819330838899997
946,Farmàcia Boncompte Giné,153001,Carrer de la Guineueta,19.0,48,la Guineueta,8,Nou Barris,8042.0,Pharmacy,430373.9305140571,4587977.048392189,41.44034921311891,2.1665509515309447
947,Farmàcia Blanch Boris,226400,Navas de Tolosa,329.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026.0,Pharmacy,431891.0113300135,4585326.264531199,41.4166046454249,2.185007811595179
948,Farmàcia Gabaldón Fabré,76807,Sardenya,487.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025.0,Pharmacy,430212.9717831548,4584564.4876161,41.40959962434516,2.165018280903416
949,Farmàcia Baste Framis,286300,C Rogent,54.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026.0,Pharmacy,431819.1051855798,4584549.678088066,41.40960408536717,2.1842349823151936
950,Farmàcia Torrents Grau,286504,C Roger de Flor,166.0,7,la Dreta de l'Eixample,2,Eixample,8013.0,Pharmacy,430965.2407459228,4583249.930590801,41.39782480867464,2.174167986056985
951,Farmàcia Codina Vázquez,232800,C Bisbe Sivilla,40.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Pharmacy,427664.8256537991,4584004.205544248,41.40432812756863,2.134600690462051
952,Farmàcia Romeu Guim,235208,C Olzinelles,71.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Pharmacy,427849.3236403994,4580371.737027924,41.371628492843605,2.1372403742251627
953,Farmàcia Fusté Jubert,297001,Sant Antoni Maria Claret,229.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,431403.22408797295,4585222.657442655,41.41563000041607,2.1791832709144
954,Farmàcia Vilaplana Batalla,285807,Rocafort,49.0,10,Sant Antoni,2,Eixample,8015.0,Pharmacy,429386.62256008654,4580987.866337815,41.37731410996182,2.155549301107642
955,Farmàcia Borràs Sampere,194406,Pg Maragall,20.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026.0,Pharmacy,431565.60053690174,4585095.758712659,41.414500910127096,2.181140402932591
956,Farmàcia Albert Diloy *24 hores,194406,Pg Maragall,177.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Pharmacy,431335.47358048806,4586033.720523116,41.42292917796977,2.1782805821900086
957,Farmàcia Granell  Saenz de Buruaga,327102,Solà,1.0,19,les Corts,4,Les Corts,8014.0,Pharmacy,427456.157094655,4582085.072220785,41.38702449183987,2.132334417524731
958,Farmàcia Soler Cuyas,112004,C Escorial,150.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Pharmacy,429720.6825582417,4584595.896207918,41.40983961678603,2.159125140747176
959,Farmàcia Domingo Ortega,153205,Rbla Guipúscoa,21.0,72,Sant Martí de Provençals,10,Sant Martí,8018.0,Pharmacy,432634.9661587624,4585060.260273381,41.414271537354665,2.193938746822938
960,Farmàcia Canals Garcia,157104,C Horta,127.0,43,Horta,7,Horta-Guinardó,8032.0,Pharmacy,429656.9796563882,4587087.552909119,41.43227540979134,2.158073217279197
961,Farmàcia Carreras Coma,157909,C Hospital,14.0,1,el Raval,1,Ciutat Vella,8001.0,Pharmacy,430811.0276255293,4581396.522643582,41.38111849030952,2.172535089566768
962,Farmàcia Torà Milà,268105,Providència,128.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Pharmacy,429906.50777104526,4584510.801076207,41.40908942290083,2.161358121937727
963,Farmàcia Busquets Recasens,144601,Avinguda Diagonal,68.0,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019.0,Pharmacy,433999.9830011228,4584555.02446849,41.409834274671866,2.210325564214462
964,Farmàcia Ferriol Casar,3701,Carrer de les Agudes,52.0,55,Ciutat Meridiana,8,Nou Barris,8033.0,Pharmacy,431315.3758945214,4590354.267437902,41.4618409643825,2.1775488751010053
965,Farmàcia Muzas Cucalon,6608,Alcalde de Móstoles,33.0,33,el Baix Guinardó,7,Horta-Guinardó,8025.0,Pharmacy,430289.0060149016,4584708.020232282,41.41089896873401,2.1659113803127057
966,Farmàcia Barenys de Lacha,369408,Pg Zona Franca,122.0,13,la Marina de Port,3,Sants-Montjuïc,8038.0,Pharmacy,428156.4979828333,4578827.629172164,41.35774872815056,2.1410960009020843
967,Farmàcia San Segundo Blázquez,700127,C Major de Mercabarna,87.0,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8040.0,Pharmacy,425942.30420336855,4575756.964701342,41.329891819149694,2.115002394175929
